C1,C2,C3,C4,C5,C6,C7,C8,N1,N2,N3,N4,N7,N8,N9,N10,N10.1,N11,N12,N14,N15,N16,N17,N18,N19,N21,N22,N23,N24,N33,N35,Dependent_Variable
1,1,5,17,2,True,4,True,18.0,295.0,3.3,18.0,61.0,10,138,2.0,1.0,11.0,432.0,0.0,1.0,1.0,543.0,0.25,1582.0,0.77,2.0,36.0,2250.0,20.0,32.0,0
1,0,0,12,0,False,0,True,7.0,,0.0,,,0,0,,,0.0,,,,,,,,,,,2227.5,20.0,,1
1,1,5,1,2,False,2,True,32.34,21.0,3.7,11.0,25.0,9,562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7307.0,0.48,7793.0,0.95,1.0,46.0,4833.333333,200.0,14.0,0
1,1,3,28,2,False,2,True,12.71,100.0,3.7,6.0,10.0,5,126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2970.0,0.25,4265.0,0.9,1.0,30.0,5000.0,260.0,22.0,1
2,1,19,17,1,True,4,True,22.25,121.0,3.3,8.0,28.0,7,318,1.0,0.0,3.0,254.0,0.0,0.0,0.0,12019.0,0.81,2558.0,0.92,0.0,72.0,2916.666667,120.0,15.0,0
1,2,3,0,1,False,2,True,31.99,22.0,3.6,13.0,20.0,7,44,0.0,3.0,12.0,0.0,0.0,0.0,0.0,400.0,0.03,11300.0,1.0,3.0,28.0,4333.333333,68.0,9.0,1
1,2,3,0,1,True,2,True,30.58,30.0,3.4,7.0,36.0,6,1417,0.0,1.0,4.0,0.0,0.0,0.0,0.0,47455.0,0.93,3485.0,1.0,0.0,54.0,6000.0,80.0,24.0,0
1,4,41,11,2,False,2,True,32.0,4.0,2.8,7.0,17.0,1,15,3.0,1.0,15.0,2300.0,8.0,0.0,0.0,236.0,1.18,0.0,0.43,0.0,48.0,4583.333333,60.0,16.0,1
1,1,22,0,2,False,4,True,35.0,10.0,2.7,5.0,25.0,4,84,0.0,2.0,7.0,0.0,8.0,1.0,0.0,3184.0,0.97,66.0,0.66,0.0,34.0,2666.666667,20.0,17.0,1
1,3,14,12,1,False,2,True,8.99,142.0,3.7,7.0,20.0,4,603,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47796.0,0.1,406125.0,0.73,0.0,34.0,6000.0,160.0,28.0,0
2,3,42,10,4,True,7,False,26.1,26.0,3.3,9.0,16.0,7,299,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9772.0,0.72,3390.0,0.93,0.0,,1666.666667,200.0,9.0,1
1,4,14,0,2,False,2,True,20.0,82.0,2.8,18.0,37.0,14,544,0.0,9.0,35.0,0.0,0.0,1.0,0.0,20809.0,0.96,672.0,0.96,1.0,54.0,4583.333333,20.0,19.0,0
1,0,3,1,2,False,7,True,10.2,7.0,3.7,4.0,7.0,3,0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,1.0,1.0,38.0,2000.0,95.0,20.0,0
1,0,0,31,0,False,0,True,6.5,,,,,0,0,,,,,,,,,,,,,3.972,12333.33333,60.0,,0
1,0,4,47,2,False,4,True,19.75,139.0,3.1,2.0,12.0,1,45,2.0,1.0,2.0,1248.0,36.0,1.0,0.0,1106.0,0.85,194.0,0.27,0.0,14.0,3196.25,100.0,24.0,0
1,1,3,12,2,False,7,True,6.1,10.0,3.6,9.0,11.0,6,117,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4387.0,0.16,22613.0,1.0,1.0,74.0,2044.0,40.0,15.0,0
1,1,3,29,1,False,2,True,11.53,254.0,3.6,14.0,36.0,11,300,0.0,1.0,4.0,0.0,0.0,0.0,0.0,14956.0,0.37,24544.0,1.0,2.0,70.0,4446.666667,320.0,32.0,0
1,0,0,38,0,False,0,True,17.0,,3.0,,25.0,1,164,1.0,2.0,6.0,,57.0,1.0,,,,,,,16.0,3000.0,20.6,25.0,0
1,0,30,0,2,False,6,True,12.95,130.0,3.4,14.0,40.0,5,1200,0.0,0.0,3.0,0.0,0.0,0.0,0.0,52495.0,0.79,8657.0,1.0,1.0,64.0,6291.666667,196.0,31.0,0
1,7,1,0,1,True,2,True,27.5,68.0,3.6,11.0,23.0,8,217,0.0,2.0,8.0,0.0,7.0,0.0,0.0,7769.0,0.42,9431.0,0.9,1.0,22.0,6083.333333,140.0,31.0,1
1,0,0,31,0,False,0,False,14.9,,,,,0,0,,,,,,,,,,,,,26.932,0.0,100.0,,1
1,1,20,27,2,True,4,True,17.1,18.0,3.2,6.0,14.0,4,64,1.0,0.0,1.0,1109.0,0.0,0.0,0.0,2163.0,0.52,2000.0,0.84,0.0,52.0,2583.333333,150.0,12.0,0
1,2,20,20,2,True,6,True,9.2,179.0,3.8,17.0,36.0,11,393,0.0,3.0,5.0,0.0,0.0,0.0,0.0,25060.0,0.34,47385.0,1.0,1.0,30.0,6386.75,60.0,23.0,0
1,0,0,43,2,False,2,True,26.0,99.0,2.8,4.0,36.0,2,31,9.0,2.0,5.0,8051.0,53.0,0.0,0.0,750.0,0.95,45.0,0.2,0.0,28.0,5728.416667,100.0,15.0,0
1,3,5,6,4,True,4,False,31.99,1.0,3.8,8.0,15.0,2,40,0.0,1.0,3.0,0.0,0.0,0.0,0.0,40.0,0.01,2860.0,0.88,0.0,,4000.0,80.0,24.0,0
1,0,0,1,2,False,6,True,24.95,14.0,2.6,6.0,23.0,4,45,11.0,8.0,14.0,14155.0,19.0,0.0,0.0,742.0,0.53,484.0,0.42,0.0,14.0,7083.416667,130.0,34.0,0
1,0,51,1,2,True,4,True,27.9,64.0,2.9,3.0,30.0,1,18,10.0,1.0,6.0,411.0,11.0,1.0,0.0,507.0,1.01,0.0,0.5,0.0,20.0,3959.833333,70.0,20.0,0
1,1,2,2,1,True,2,True,13.59,119.0,3.7,10.0,26.0,9,622,1.0,1.0,8.0,21628.0,11.0,0.0,0.0,26023.0,0.57,19477.0,0.92,0.0,42.0,4583.333333,196.0,25.0,1
1,7,7,0,2,False,2,True,8.25,85.0,3.8,6.0,11.0,4,181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9977.0,0.3,22923.0,1.0,0.0,28.0,4916.666667,200.0,15.0,0
1,1,3,12,1,True,2,True,26.99,101.0,3.6,28.0,46.0,23,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57291.0,0.84,4383.0,0.97,1.0,64.0,6000.0,100.0,43.0,0
1,0,42,1,7,True,2,True,7.95,86.0,4.1,16.0,34.0,13,506,0.0,3.0,3.0,0.0,0.0,0.0,0.0,14814.0,0.05,233486.0,0.9,2.0,26.0,5562.5,132.0,30.0,0
1,0,7,1,2,False,4,True,29.0,147.0,2.6,2.0,38.0,4,268,11.0,1.0,6.0,2936.0,7.0,0.0,0.0,8020.0,1.19,0.0,0.4,0.0,52.0,3583.333333,40.0,21.0,1
2,2,1,12,1,False,4,True,28.7,352.0,3.5,0.0,16.0,0,0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.84,0.0,14.0,4000.0,170.0,23.0,1
1,1,7,9,1,True,6,True,16.79,148.0,3.6,16.0,28.0,13,371,0.0,2.0,10.0,0.0,0.0,0.0,0.0,13601.0,0.38,17571.0,1.0,2.0,28.0,7083.333333,330.0,17.0,0
1,1,45,1,5,True,4,True,14.49,73.0,3.7,22.0,60.0,21,759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64847.0,0.74,7927.0,0.98,0.0,40.0,3750.0,60.0,25.0,0
1,1,6,16,2,True,2,True,10.0,25.0,4.0,20.0,36.0,16,476,0.0,0.0,8.0,0.0,0.0,0.0,0.0,26785.0,0.32,55515.0,1.0,2.0,58.0,4500.0,210.0,19.0,0
1,3,3,50,2,False,1,True,19.0,83.0,3.5,9.0,67.0,5,298,0.0,0.0,13.0,0.0,0.0,5.0,0.0,3274.0,0.75,1076.0,0.79,0.0,50.0,9166.666667,120.0,23.0,0
1,1,1,1,4,False,4,False,31.99,316.0,3.6,4.0,6.0,5,96,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3711.0,0.2,14739.0,1.0,0.0,,3333.333333,140.0,16.0,1
1,0,0,16,0,False,0,True,25.0,,3.1,,80.0,7,255,1.0,0.0,3.0,,5.0,0.0,,,,,,,64.0,4333.333333,60.02,19.0,0
1,1,8,13,1,True,6,True,31.99,110.0,3.4,9.0,20.0,3,907,0.0,2.0,5.0,0.0,1.0,0.0,0.0,40961.0,0.96,1639.0,0.85,0.0,44.0,7561.833333,150.0,24.0,0
1,0,0,1,0,False,0,True,20.88,,2.7,,4.0,1,76,0.0,8.0,10.0,,0.0,0.0,,,,,,,26.0,2333.333333,92.0,13.0,0
1,1,29,1,1,False,4,True,29.99,50.0,3.0,6.0,27.0,5,153,1.0,0.0,8.0,1447.0,28.0,0.0,0.0,3177.0,0.97,69.0,0.82,0.0,34.0,2833.333333,80.0,23.0,1
1,0,0,18,2,False,4,True,24.0,17.0,2.9,17.0,22.0,14,699,0.0,7.0,27.0,0.0,0.0,0.0,0.0,23577.0,0.9,2544.0,0.9,0.0,72.0,2916.666667,28.58,13.0,0
1,1,3,1,1,False,4,True,7.59,41.0,3.8,5.0,27.0,3,46,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1239.0,0.03,30761.0,1.0,0.0,22.0,3500.0,40.0,24.0,0
1,2,17,15,1,False,6,True,6.49,52.0,3.9,3.0,34.0,2,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.0,0.07,43031.0,1.0,0.0,28.0,7000.0,400.0,15.0,1
1,0,2,5,2,True,1,True,10.0,99.0,3.8,12.0,34.0,5,667,0.0,3.0,16.0,0.0,0.0,0.0,0.0,136002.0,0.14,1676.0,1.0,1.0,20.0,11721.25,400.0,30.0,1
1,1,4,12,1,False,2,True,9.99,26.0,3.9,9.0,26.0,5,245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7276.0,0.36,12775.0,1.0,1.0,70.0,4333.333333,410.0,31.0,0
1,7,12,11,1,False,2,True,25.99,206.0,3.4,1.0,15.0,0,0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.84,0.0,4.0,4666.666667,56.0,15.0,0
2,1,7,1,1,False,4,True,22.62,67.0,3.2,6.0,34.0,3,153,0.0,0.0,3.0,0.0,6.0,1.0,0.0,4912.0,0.97,36.0,0.89,0.0,44.0,3500.0,200.0,25.0,0
1,19,3,1,1,True,2,True,20.99,4.0,3.5,8.0,28.0,5,334,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11466.0,0.86,1537.0,0.96,2.0,42.0,5000.0,60.0,15.0,0
1,7,14,41,2,False,6,True,6.99,103.0,3.6,2.0,2.0,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.02,5148.0,1.0,1.0,2.0,6333.5,20.0,7.0,0
1,2,29,17,1,False,4,True,9.64,22.0,3.6,15.0,34.0,15,993,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31109.0,0.37,52331.0,1.0,0.0,106.0,2750.0,40.0,27.0,0
1,0,26,1,2,False,4,True,22.07,133.0,3.0,17.0,27.0,10,380,0.0,1.0,4.0,0.0,0.0,0.0,0.0,18606.0,0.96,992.0,0.88,5.0,104.0,2500.0,100.0,19.0,1
1,3,35,8,1,True,6,True,31.77,130.0,3.4,14.0,22.0,8,148,0.0,3.0,14.0,0.0,0.0,0.0,0.0,4729.0,0.76,862.0,1.0,0.0,40.0,6250.0,80.0,10.0,0
1,0,14,1,2,False,7,True,14.5,23.0,3.5,5.0,5.0,5,88,0.0,1.0,1.0,0.0,0.0,0.0,0.0,905.0,0.29,2145.0,0.8,1.0,96.0,583.333333,110.0,10.0,0
1,0,2,16,2,True,6,True,11.45,238.0,3.7,9.0,35.0,5,1318,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25431.0,0.84,4569.0,0.88,0.0,48.0,8308.333333,100.0,27.0,1
1,0,0,10,2,False,4,True,25.59,33.0,3.1,2.0,3.0,2,30,1.0,2.0,5.0,232.0,3.0,0.0,0.0,0.0,0.0,1500.0,0.66,0.0,20.0,3333.333333,150.0,24.0,1
1,7,12,15,2,True,1,True,16.0,224.0,3.7,26.0,71.0,20,1949,0.0,0.0,2.0,0.0,1.0,0.0,0.0,78140.0,0.74,27078.0,0.94,0.0,66.0,12958.33333,100.0,21.0,0
2,18,15,1,1,False,4,True,24.98,345.0,3.7,1.0,20.0,1,25,2.0,1.0,2.0,1234.0,12.0,1.0,0.0,0.0,0.0,300.0,0.68,1.0,10.0,3325.833333,100.0,33.0,1
1,0,0,1,2,False,2,True,20.0,22.0,3.1,5.0,10.0,2,47,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1038.0,0.62,619.0,0.5,0.0,14.0,5833.333333,60.0,16.0,0
1,1,1,1,1,False,4,True,13.59,93.0,3.7,10.0,19.0,9,308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4872.0,0.35,5639.0,0.85,0.0,26.0,3916.666667,40.0,13.0,0
2,3,2,35,1,True,2,True,13.96,141.0,3.7,5.0,8.0,4,86,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4487.0,0.46,5093.0,1.0,2.0,16.0,4583.333333,260.0,8.0,0
1,0,0,7,2,True,4,True,18.0,237.0,3.0,9.0,35.0,5,165,4.0,7.0,9.0,269.0,11.0,1.0,0.0,4603.0,0.95,215.0,0.35,1.0,50.0,2416.666667,20.0,21.0,1
1,0,0,1,2,True,4,True,13.85,62.0,3.0,7.0,12.0,6,475,0.0,0.0,9.0,0.0,0.0,1.0,0.0,15681.0,0.94,881.0,1.0,0.0,38.0,2666.666667,24.0,25.0,0
1,1,25,41,1,False,2,True,24.19,11.0,3.2,9.0,16.0,7,355,1.0,0.0,3.0,9790.0,0.0,0.0,0.0,11300.0,0.87,1536.0,0.92,0.0,60.0,5000.0,200.0,20.0,0
1,4,15,0,2,False,4,True,30.0,120.0,2.7,2.0,28.0,0,0,14.0,2.0,7.0,3681.0,57.0,2.0,1.0,0.0,0.0,0.0,0.21,0.0,8.0,2916.666667,28.0,24.0,0
1,1,6,1,1,True,6,True,12.99,233.0,3.3,8.0,20.0,5,271,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8258.0,0.9,842.0,0.94,1.0,32.0,7500.0,240.0,18.0,0
1,0,41,31,0,False,0,True,26.0,,2.5,,5.0,2,20,2.0,9.0,19.0,,0.0,0.0,,,,,,,364.0,208.333333,50.02,12.0,0
1,0,42,7,2,True,2,True,10.96,50.0,3.6,14.0,41.0,5,211,1.0,7.0,16.0,105.0,0.0,0.0,0.0,5530.0,0.07,38150.0,0.81,1.0,28.0,5416.666667,140.0,26.0,1
2,16,7,1,1,True,2,True,13.96,22.0,3.6,3.0,8.0,1,81,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4069.0,0.66,2031.0,0.71,0.0,8.0,4416.666667,90.0,10.0,0
1,0,7,7,2,False,2,True,17.9,140.0,3.7,4.0,14.0,3,32,2.0,3.0,4.0,0.0,9.0,0.0,0.0,806.0,0.0,9474.0,0.91,1.0,58.0,4783.333333,500.0,25.0,1
1,0,0,31,0,False,0,True,19.95,,3.2,,7.0,0,0,2.0,2.0,,,,0.0,,,,,,,22.91,2600.0,134.54,18.0,0
1,1,6,1,2,False,2,True,27.75,330.0,3.7,15.0,34.0,10,499,0.0,2.0,5.0,0.0,0.0,0.0,0.0,17473.0,0.54,14601.0,1.0,2.0,50.0,5000.0,100.0,22.0,1
1,1,4,12,2,False,7,True,30.4,22.0,3.0,12.0,21.0,8,182,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4869.0,0.43,6142.0,0.66,1.0,136.0,1500.0,70.0,13.0,0
2,3,2,38,1,True,6,True,26.72,91.0,3.2,9.0,20.0,9,295,3.0,0.0,5.0,40087.0,14.0,0.0,0.0,6902.0,0.59,4425.0,0.75,0.0,22.0,7000.0,300.0,10.0,1
1,0,30,0,2,False,4,True,14.92,6.0,3.4,14.0,39.0,7,49,0.0,10.0,17.0,0.0,0.0,0.0,0.0,540.0,0.05,9122.0,0.85,3.0,86.0,3333.333333,180.0,14.0,1
1,0,9,1,4,True,1,True,16.2,29.0,3.5,12.0,27.0,3,255,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4343.0,0.33,8457.0,0.91,1.0,38.0,8583.333333,180.0,19.0,0
1,2,29,35,2,True,2,True,16.09,151.0,3.7,4.0,12.0,4,166,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5131.0,0.85,833.0,1.0,0.0,12.0,4541.666667,70.0,18.0,1
2,1,1,16,1,True,2,True,20.85,20.0,3.6,2.0,17.0,2,138,4.0,1.0,3.0,11615.0,17.0,0.0,0.0,7088.0,0.25,20512.0,0.69,0.0,20.0,5416.666667,300.0,16.0,1
1,0,5,16,2,True,4,True,12.0,13.0,3.7,13.0,28.0,4,193,0.0,1.0,1.0,0.0,4.0,0.0,0.0,3797.0,0.54,3203.0,0.87,3.0,64.0,2833.333333,100.0,20.0,1
1,0,0,41,0,True,0,True,18.0,,3.3,,16.0,0,0,0.0,3.0,15.0,,0.0,0.0,,,,,,,46.0,6666.666667,200.0,17.0,0
1,2,1,1,1,True,4,True,31.99,51.0,3.5,13.0,49.0,9,484,0.0,3.0,5.0,0.0,0.0,0.0,0.0,23636.0,0.88,3130.0,0.97,1.0,70.0,4000.0,90.0,15.0,0
1,3,20,15,1,False,2,True,7.99,10.0,3.8,7.0,19.0,7,170,0.0,1.0,5.0,0.0,1.0,0.0,0.0,6348.0,0.15,33478.0,0.94,2.0,16.0,5650.0,190.0,19.0,0
1,0,19,17,2,True,4,True,13.95,3.0,3.4,14.0,33.0,6,78,0.0,4.0,11.0,0.0,0.0,1.0,0.0,2024.0,0.59,325.0,0.77,0.0,44.0,3750.0,100.0,21.0,1
1,7,23,0,2,True,4,True,35.0,7.0,3.1,5.0,43.0,1,0,4.0,0.0,2.0,3443.0,16.0,1.0,0.0,0.0,0.0,5000.0,0.41,0.0,52.0,2083.333333,50.0,30.0,1
1,4,12,40,2,True,2,True,21.99,23.0,3.2,10.0,10.0,8,153,0.0,2.0,7.0,0.0,0.0,0.0,0.0,5132.0,0.88,700.0,1.0,2.0,34.0,5567.333333,150.0,8.0,0
1,0,0,1,0,False,0,True,16.5,,3.0,,21.0,7,175,0.0,6.0,19.0,,0.0,1.0,,,,,,,26.0,5432.666667,76.0,30.0,0
1,3,6,0,1,True,4,True,25.66,50.0,3.2,8.0,35.0,4,143,0.0,1.0,3.0,0.0,5.0,1.0,0.0,4299.0,0.93,238.0,0.82,0.0,34.0,3750.0,90.0,17.0,0
1,1,9,12,2,True,4,True,13.85,34.0,3.6,11.0,31.0,8,448,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21292.0,0.78,4957.0,0.92,0.0,48.0,2750.0,140.0,20.0,0
1,1,40,4,1,False,4,True,25.99,114.0,3.6,3.0,18.0,2,50,3.0,1.0,2.0,4587.0,6.0,0.0,0.0,834.0,0.0,1400.0,1.0,0.0,30.0,2500.0,91.74,13.0,1
1,6,3,1,1,True,6,True,19.49,26.0,3.9,13.0,27.0,6,335,0.0,0.0,3.0,0.0,0.0,1.0,0.0,11404.0,0.92,558.0,0.81,1.0,64.0,7166.666667,60.0,21.0,0
1,7,3,16,2,True,2,False,7.77,36.0,3.7,7.0,25.0,4,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50070.0,0.87,7430.0,1.0,0.0,,5416.666667,20.0,19.0,0
1,4,19,1,2,True,2,True,7.5,225.0,3.9,14.0,45.0,5,253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3276.0,0.08,37324.0,0.93,0.0,16.0,4500.0,80.0,21.0,0
1,1,3,0,4,False,2,False,18.99,120.0,3.5,6.0,14.0,6,521,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28650.0,0.53,24890.0,0.92,0.0,,5000.0,300.0,20.0,0
1,4,34,1,4,False,6,True,10.45,85.0,3.2,12.0,17.0,10,320,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14853.0,0.59,9146.0,1.0,0.0,26.0,6250.0,100.0,24.0,0
1,1,2,1,2,True,2,True,10.35,41.0,3.8,13.0,52.0,10,278,0.0,1.0,8.0,0.0,0.0,0.0,0.0,6069.0,0.27,15483.0,0.98,0.0,50.0,5383.333333,120.0,23.0,1
1,1,22,1,2,True,2,True,8.7,257.0,3.6,17.0,40.0,8,814,0.0,1.0,5.0,0.0,0.0,0.0,0.0,18204.0,0.38,11694.0,0.97,1.0,76.0,5250.0,20.0,19.0,0
1,1,1,15,2,True,1,True,34.3,8.0,3.2,18.0,32.0,18,427,0.0,2.0,6.0,0.0,0.0,0.0,0.0,11619.0,0.76,3183.0,0.83,4.0,8.0,20833.33333,80.0,14.0,0
1,2,16,40,2,True,2,True,29.69,46.0,3.1,11.0,38.0,6,178,1.0,5.0,8.0,71.0,0.0,1.0,0.0,3553.0,0.88,303.0,0.84,1.0,56.0,4666.666667,80.0,28.0,1
1,5,30,17,2,False,4,True,25.0,57.0,3.1,5.0,16.0,6,101,0.0,1.0,1.0,0.0,22.0,0.0,0.0,1582.0,0.95,120.0,0.55,0.0,28.0,2375.0,60.0,16.0,0
1,5,3,0,2,False,2,True,28.0,48.0,3.1,12.0,31.0,8,374,1.0,0.0,0.0,149.0,3.0,0.0,0.0,10215.0,0.57,7449.0,0.86,0.0,52.0,4166.666667,76.0,20.0,0
1,0,37,31,0,False,0,True,17.75,,3.2,,24.0,0,0,1.0,6.0,,,,0.0,,,,,,,40.852,3250.0,36.0,19.0,0
1,1,3,13,2,False,4,True,16.2,32.0,3.1,15.0,18.0,15,401,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21683.0,0.91,1719.0,0.94,0.0,72.0,2916.666667,150.0,13.0,0
1,0,0,31,0,False,0,True,12.0,,,,,0,0,,,,,,,,,,,,,16.256,3250.0,100.0,,0
1,1,3,15,2,True,2,True,7.1,67.0,3.8,15.0,33.0,9,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402.0,0.85,27703.0,0.96,0.0,44.0,6000.0,100.0,38.0,0
1,1,2,1,1,False,2,True,8.49,12.0,3.6,8.0,11.0,4,127,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4079.0,0.15,22521.0,1.0,0.0,28.0,5833.333333,100.0,8.0,0
1,0,23,15,2,False,2,True,14.0,14.0,3.0,13.0,17.0,7,76,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2409.0,0.7,1017.0,0.76,1.0,34.0,4791.666667,47.0,13.0,0
1,1,19,12,1,True,4,True,14.9,162.0,4.0,16.0,35.0,9,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9592.0,0.18,37970.0,0.96,0.0,164.0,4000.0,300.0,36.0,0
2,1,31,0,1,False,7,True,24.68,150.0,3.7,5.0,12.0,4,522,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12200.0,0.37,20400.0,1.0,0.0,120.0,2073.083333,300.0,44.0,0
1,0,7,29,0,True,0,True,29.0,,2.7,,44.0,3,56,3.0,4.0,7.0,,3.0,1.0,,,,,,,22.0,5463.916667,100.0,16.0,1
1,0,5,1,0,True,0,True,24.0,,2.7,,30.0,5,96,3.0,8.0,29.0,,0.0,0.0,,,,,,,62.0,4666.666667,60.02,22.0,1
1,1,25,8,1,True,1,True,20.99,295.0,3.6,31.0,46.0,22,830,0.0,2.0,10.0,0.0,0.0,0.0,0.0,14924.0,0.34,25192.0,0.88,2.0,36.0,10083.33333,100.0,20.0,0
1,1,13,17,2,False,4,True,19.9,13.0,3.2,6.0,9.0,3,350,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12084.0,0.92,1016.0,1.0,0.0,38.0,3416.666667,30.0,11.0,0
1,7,36,24,6,True,4,True,35.0,46.0,2.8,18.0,46.0,20,1253,5.0,1.0,12.0,1070.0,0.0,0.0,0.0,39350.0,0.76,9293.0,0.84,1.0,92.0,3583.333333,30.0,26.0,1
1,1,30,16,2,False,4,True,8.55,38.0,3.6,9.0,18.0,8,289,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11511.0,0.24,34789.0,0.92,1.0,26.0,4000.0,72.0,22.0,0
1,3,2,4,2,True,4,True,19.0,114.0,3.6,19.0,56.0,16,498,1.0,7.0,19.0,4306.0,1.0,0.0,0.0,54767.0,0.67,26240.0,0.96,1.0,192.0,4083.333333,500.0,22.0,1
1,2,3,16,1,False,4,True,19.49,9.0,3.2,4.0,8.0,4,206,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5815.0,0.85,1060.0,1.0,1.0,26.0,2883.333333,90.0,9.0,1
1,0,9,1,0,True,0,True,15.5,,3.3,,28.0,4,127,0.0,1.0,15.0,,0.0,1.0,,,,,,,122.0,2972.583333,240.0,23.0,1
1,1,20,7,1,True,4,True,25.99,261.0,3.3,4.0,8.0,2,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8198.0,0.95,375.0,1.0,0.0,44.0,2916.666667,60.0,13.0,0
1,1,42,1,2,False,4,True,14.0,8.0,3.4,0.0,2.0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2083.333333,100.0,12.0,1
1,20,45,13,1,True,6,True,18.74,62.0,3.4,19.0,30.0,12,554,0.0,0.0,19.0,0.0,0.0,0.0,0.0,18165.0,0.5,17072.0,1.0,0.0,34.0,6666.666667,300.0,12.0,0
1,0,19,1,2,True,2,True,14.0,198.0,3.7,17.0,26.0,16,705,0.0,2.0,13.0,0.0,0.0,0.0,0.0,18717.0,0.39,28778.0,1.0,0.0,74.0,4166.666667,499.98,20.0,1
2,1,7,12,1,True,4,True,21.39,36.0,3.5,17.0,29.0,8,286,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11824.0,0.52,10653.0,1.0,0.0,36.0,3288.083333,120.0,19.0,0
1,6,3,38,1,True,2,True,20.49,151.0,3.7,15.0,21.0,11,542,0.0,1.0,2.0,0.0,0.0,1.0,0.0,10105.0,0.39,10654.0,0.95,1.0,64.0,5416.666667,120.0,16.0,0
1,7,8,16,2,True,4,True,28.0,39.0,3.2,9.0,20.0,5,277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14696.0,0.99,23.0,1.0,3.0,52.0,2666.666667,20.0,13.0,0
1,0,0,31,0,False,0,True,20.0,,,,,0,0,,,,,,,,,,,,,40.94,5000.0,40.0,,0
1,1,5,0,1,False,7,True,19.02,162.0,3.7,7.0,26.0,3,121,0.0,3.0,10.0,0.0,0.0,1.0,0.0,4634.0,0.66,2025.0,1.0,1.0,68.0,1775.0,60.0,16.0,0
1,1,28,41,2,True,1,True,12.0,136.0,4.1,12.0,34.0,11,491,0.0,2.0,11.0,0.0,0.0,0.0,0.0,26507.0,0.33,41148.0,0.96,1.0,26.0,10416.66667,500.0,21.0,0
1,0,0,31,0,False,0,True,28.0,,2.7,,5.0,0,0,0.0,1.0,5.0,,0.0,0.0,,,,,,,52.0,2408.25,100.0,12.0,1
1,7,2,1,2,True,6,True,35.0,250.0,2.8,7.0,21.0,7,525,4.0,13.0,30.0,1146.0,0.0,1.0,0.0,16591.0,0.91,2098.0,0.58,2.0,30.0,7500.0,60.0,24.0,0
1,0,5,12,2,False,4,True,23.0,61.0,3.3,32.0,49.0,35,3324,0.0,1.0,3.0,0.0,0.0,1.0,0.0,100483.0,0.73,35659.0,0.97,3.0,282.0,2513.333333,120.0,35.0,0
1,7,13,21,4,False,7,False,16.99,54.0,3.4,6.0,13.0,4,36,1.0,1.0,5.0,376.0,17.0,0.0,0.0,137.0,0.04,2813.0,0.54,0.0,,791.666667,20.0,14.0,0
1,0,0,0,0,False,0,True,28.0,,2.8,,37.0,6,279,12.0,2.0,16.0,,23.0,0.0,,,,,,,38.0,8364.75,90.0,26.0,0
